Timestamp,Sender,retr,retr.total,cwnd,ssthresh
1623531609.044374,172.10.0.2:57424,0,131,60,56
1623531609.080856,172.10.0.2:57424,0,131,60,56
1623531609.119076,172.10.0.2:57424,0,131,60,56
1623531609.154357,172.10.0.2:57424,0,131,60,56
1623531609.190084,172.10.0.2:57424,0,131,60,56
1623531609.225919,172.10.0.2:57424,0,131,60,56
1623531609.262524,172.10.0.2:57424,0,131,60,56
1623531609.298968,172.10.0.2:57424,0,131,60,56
1623531609.335666,172.10.0.2:57424,0,131,60,56
1623531609.372070,172.10.0.2:57424,0,131,60,56
1623531609.407451,172.10.0.2:57424,0,131,60,56
1623531609.443961,172.10.0.2:57424,0,131,60,56
1623531609.479345,172.10.0.2:57424,0,131,60,56
1623531609.516210,172.10.0.2:57424,0,131,60,56
1623531609.551252,172.10.0.2:57424,0,131,60,56
1623531609.587987,172.10.0.2:57424,0,131,60,56
1623531609.628909,172.10.0.2:57424,0,131,60,56
1623531609.664060,172.10.0.2:57424,0,131,60,56
1623531609.699611,172.10.0.2:57424,0,131,60,56
1623531609.735630,172.10.0.2:57424,0,131,60,56
1623531609.772675,172.10.0.2:57424,0,131,60,56
1623531609.810761,172.10.0.2:57424,0,131,60,56
1623531609.847132,172.10.0.2:57424,0,131,60,56
1623531609.882606,172.10.0.2:57424,0,131,60,56
1623531609.918662,172.10.0.2:57424,0,131,60,56
1623531609.955452,172.10.0.2:57424,0,131,60,56
1623531609.993104,172.10.0.2:57424,0,131,61,56
1623531610.029821,172.10.0.2:57424,0,131,61,56
1623531610.066252,172.10.0.2:57424,0,131,61,56
1623531610.104068,172.10.0.2:57424,0,131,61,56
1623531610.139700,172.10.0.2:57424,0,131,61,56
1623531610.176666,172.10.0.2:57424,0,131,61,56
1623531610.212026,172.10.0.2:57424,0,131,61,56
1623531610.248859,172.10.0.2:57424,0,131,61,56
1623531610.284814,172.10.0.2:57424,0,131,61,56
1623531610.323178,172.10.0.2:57424,0,131,61,56
1623531610.359300,172.10.0.2:57424,0,131,61,56
1623531610.393969,172.10.0.2:57424,0,131,61,56
1623531610.432920,172.10.0.2:57424,0,131,61,56
1623531610.468471,172.10.0.2:57424,0,131,61,56
1623531610.504288,172.10.0.2:57424,0,131,61,56
1623531610.540042,172.10.0.2:57424,0,131,61,56
1623531610.577133,172.10.0.2:57424,0,131,61,56
1623531610.619766,172.10.0.2:57424,0,131,61,56
1623531610.655589,172.10.0.2:57424,0,131,61,56
1623531610.691419,172.10.0.2:57424,0,131,61,56
1623531610.728814,172.10.0.2:57424,0,131,61,56
1623531610.765763,172.10.0.2:57424,0,131,61,56
1623531610.801237,172.10.0.2:57424,0,131,61,56
1623531610.838805,172.10.0.2:57424,0,131,61,56
1623531610.874425,172.10.0.2:57424,0,131,61,56
1623531610.912629,172.10.0.2:57424,0,131,61,56
1623531610.950164,172.10.0.2:57424,0,131,61,56
1623531610.985806,172.10.0.2:57424,0,131,61,56
1623531611.021989,172.10.0.2:57424,0,131,61,56
1623531611.068510,172.10.0.2:57424,0,131,61,56
1623531611.104867,172.10.0.2:57424,0,131,61,56
1623531611.140852,172.10.0.2:57424,0,131,61,56
1623531611.177162,172.10.0.2:57424,0,131,61,56
1623531611.215128,172.10.0.2:57424,0,131,61,56
1623531611.253076,172.10.0.2:57424,0,131,61,56
1623531611.288172,172.10.0.2:57424,0,131,61,56
1623531611.325029,172.10.0.2:57424,0,131,61,56
1623531611.360940,172.10.0.2:57424,0,131,61,56
1623531611.399001,172.10.0.2:57424,0,131,61,56
1623531611.436400,172.10.0.2:57424,0,131,61,56
1623531611.472180,172.10.0.2:57424,0,131,61,56
1623531611.508623,172.10.0.2:57424,0,131,61,56
1623531611.544500,172.10.0.2:57424,0,131,61,56
1623531611.583467,172.10.0.2:57424,0,131,61,56
1623531611.623619,172.10.0.2:57424,0,131,61,56
1623531611.659262,172.10.0.2:57424,0,131,61,56
1623531611.694959,172.10.0.2:57424,0,131,61,56
1623531611.734059,172.10.0.2:57424,0,131,61,56
1623531611.767414,172.10.0.2:57424,0,131,61,56
1623531611.806340,172.10.0.2:57424,0,131,61,56
1623531611.842044,172.10.0.2:57424,0,131,61,56
1623531611.878081,172.10.0.2:57424,0,131,61,56
1623531611.915995,172.10.0.2:57424,0,131,61,56
1623531611.951543,172.10.0.2:57424,0,131,61,56
1623531611.988164,172.10.0.2:57424,0,131,61,56
1623531612.023606,172.10.0.2:57424,0,131,61,56
1623531612.063063,172.10.0.2:57424,0,131,61,56
1623531612.099995,172.10.0.2:57424,0,131,61,56
1623531612.136000,172.10.0.2:57424,0,131,61,56
1623531612.171875,172.10.0.2:57424,0,131,61,56
1623531612.208209,172.10.0.2:57424,0,131,61,56
1623531612.246244,172.10.0.2:57424,0,131,61,56
1623531612.281601,172.10.0.2:57424,0,131,61,56
1623531612.318117,172.10.0.2:57424,0,131,61,56
1623531612.354443,172.10.0.2:57424,0,131,61,56
1623531612.391399,172.10.0.2:57424,0,131,61,56
1623531612.426253,172.10.0.2:57424,0,131,61,56
1623531612.463787,172.10.0.2:57424,0,131,61,56
1623531612.511223,172.10.0.2:57424,0,131,62,56
1623531612.548396,172.10.0.2:57424,0,131,62,56
1623531612.586581,172.10.0.2:57424,0,131,62,56
1623531612.626842,172.10.0.2:57424,0,131,62,56
1623531612.662437,172.10.0.2:57424,0,131,62,56
1623531612.698741,172.10.0.2:57424,0,131,62,56
1623531612.738297,172.10.0.2:57424,0,131,62,56
1623531612.774012,172.10.0.2:57424,0,131,62,56
1623531612.810487,172.10.0.2:57424,0,131,62,56
1623531612.847196,172.10.0.2:57424,0,131,62,56
1623531612.882874,172.10.0.2:57424,0,131,62,56
1623531612.922083,172.10.0.2:57424,0,131,62,56
1623531612.956296,172.10.0.2:57424,0,131,62,56
1623531612.992716,172.10.0.2:57424,0,131,62,56
1623531613.028409,172.10.0.2:57424,0,131,62,56
1623531613.065741,172.10.0.2:57424,0,131,62,56
1623531613.104937,172.10.0.2:57424,0,131,62,56
1623531613.140085,172.10.0.2:57424,0,131,62,56
1623531613.175114,172.10.0.2:57424,0,131,62,56
1623531613.212012,172.10.0.2:57424,0,131,62,56
1623531613.246929,172.10.0.2:57424,0,131,62,56
1623531613.282443,172.10.0.2:57424,0,131,62,56
1623531613.321095,172.10.0.2:57424,0,131,62,56
1623531613.357688,172.10.0.2:57424,0,131,62,56
1623531613.394235,172.10.0.2:57424,0,131,62,56
1623531613.431824,172.10.0.2:57424,0,131,62,56
1623531613.466547,172.10.0.2:57424,0,131,62,56
1623531613.501694,172.10.0.2:57424,0,131,62,56
1623531613.539143,172.10.0.2:57424,0,131,62,56
1623531613.576339,172.10.0.2:57424,0,131,62,56
1623531613.617696,172.10.0.2:57424,0,131,62,56
1623531613.653382,172.10.0.2:57424,0,131,62,56
1623531613.688911,172.10.0.2:57424,0,131,62,56
1623531613.725701,172.10.0.2:57424,0,131,62,56
1623531613.763656,172.10.0.2:57424,0,131,62,56
1623531613.800149,172.10.0.2:57424,0,131,62,56
1623531613.836328,172.10.0.2:57424,0,131,62,56
1623531613.871919,172.10.0.2:57424,0,131,62,56
1623531613.910097,172.10.0.2:57424,0,131,62,56
1623531613.945635,172.10.0.2:57424,0,131,62,56
1623531613.980782,172.10.0.2:57424,0,131,62,56
1623531614.016699,172.10.0.2:57424,0,131,62,56
1623531614.052905,172.10.0.2:57424,0,131,62,56
1623531614.091280,172.10.0.2:57424,0,131,62,56
1623531614.127572,172.10.0.2:57424,0,131,62,56
1623531614.163718,172.10.0.2:57424,0,131,62,56
1623531614.201434,172.10.0.2:57424,0,131,62,56
1623531614.237140,172.10.0.2:57424,0,131,62,56
1623531614.279788,172.10.0.2:57424,0,131,62,56
1623531614.315847,172.10.0.2:57424,0,131,62,56
1623531614.351625,172.10.0.2:57424,0,131,62,56
1623531614.391697,172.10.0.2:57424,0,131,62,56
1623531614.428472,172.10.0.2:57424,0,131,62,56
1623531614.463997,172.10.0.2:57424,0,131,62,56
1623531614.500035,172.10.0.2:57424,0,131,62,56
1623531614.536839,172.10.0.2:57424,0,131,62,56
1623531614.573865,172.10.0.2:57424,0,131,62,56
1623531614.613528,172.10.0.2:57424,0,131,62,56
1623531614.649937,172.10.0.2:57424,0,131,62,56
1623531614.686942,172.10.0.2:57424,0,131,62,56
1623531614.725931,172.10.0.2:57424,0,131,62,56
1623531614.761884,172.10.0.2:57424,0,131,62,56
1623531614.797915,172.10.0.2:57424,0,131,62,56
1623531614.833670,172.10.0.2:57424,0,131,62,56
1623531614.871099,172.10.0.2:57424,0,131,62,56
1623531614.910122,172.10.0.2:57424,0,131,62,56
1623531614.946194,172.10.0.2:57424,0,131,62,56
1623531614.982064,172.10.0.2:57424,0,131,62,56
1623531615.018971,172.10.0.2:57424,0,131,62,56
1623531615.054954,172.10.0.2:57424,0,131,62,56
1623531615.092288,172.10.0.2:57424,0,131,62,56
1623531615.127860,172.10.0.2:57424,0,131,63,56
1623531615.162800,172.10.0.2:57424,0,131,63,56
1623531615.199976,172.10.0.2:57424,0,131,63,56
1623531615.236363,172.10.0.2:57424,0,131,63,56
1623531615.272443,172.10.0.2:57424,0,131,63,56
1623531615.307651,172.10.0.2:57424,0,131,63,56
1623531615.344851,172.10.0.2:57424,0,131,63,56
1623531615.380186,172.10.0.2:57424,0,131,63,56
1623531615.418573,172.10.0.2:57424,0,131,63,56
1623531615.453882,172.10.0.2:57424,0,131,63,56
1623531615.489299,172.10.0.2:57424,0,131,63,56
1623531615.525784,172.10.0.2:57424,0,131,63,56
1623531615.563960,172.10.0.2:57424,0,131,63,56
1623531615.605048,172.10.0.2:57424,0,131,63,56
1623531615.641520,172.10.0.2:57424,0,131,63,56
1623531615.678643,172.10.0.2:57424,0,131,63,56
1623531615.715676,172.10.0.2:57424,0,131,63,56
1623531615.751720,172.10.0.2:57424,0,131,63,56
1623531615.787704,172.10.0.2:57424,0,131,63,56
1623531615.822798,172.10.0.2:57424,0,131,63,56
1623531615.861928,172.10.0.2:57424,0,131,63,56
1623531615.898943,172.10.0.2:57424,0,131,63,56
1623531615.936428,172.10.0.2:57424,0,131,63,56
1623531615.972824,172.10.0.2:57424,0,131,63,56
1623531616.009997,172.10.0.2:57424,0,131,63,56
1623531616.045583,172.10.0.2:57424,0,131,63,56
1623531616.080724,172.10.0.2:57424,0,131,63,56
1623531616.116073,172.10.0.2:57424,0,131,63,56
1623531616.151831,172.10.0.2:57424,0,131,63,56
1623531616.188771,172.10.0.2:57424,0,131,63,56
1623531616.223928,172.10.0.2:57424,0,131,63,56
1623531616.258472,172.10.0.2:57424,0,131,63,56
1623531616.294873,172.10.0.2:57424,0,131,63,56
1623531616.329791,172.10.0.2:57424,0,131,63,56
1623531616.368645,172.10.0.2:57424,0,131,63,56
1623531616.405945,172.10.0.2:57424,0,131,63,56
1623531616.442595,172.10.0.2:57424,0,131,63,56
1623531616.478953,172.10.0.2:57424,0,131,63,56
1623531616.517469,172.10.0.2:57424,0,131,63,56
1623531616.553198,172.10.0.2:57424,0,131,63,56
1623531616.589427,172.10.0.2:57424,0,131,63,56
1623531616.629380,172.10.0.2:57424,0,131,63,56
1623531616.665257,172.10.0.2:57424,0,131,63,56
1623531616.700703,172.10.0.2:57424,0,131,63,56
1623531616.737438,172.10.0.2:57424,0,131,63,56
1623531616.772637,172.10.0.2:57424,0,131,63,56
1623531616.808207,172.10.0.2:57424,0,131,63,56
1623531616.845016,172.10.0.2:57424,0,131,63,56
1623531616.882388,172.10.0.2:57424,0,131,63,56
1623531616.918342,172.10.0.2:57424,0,131,63,56
1623531616.954036,172.10.0.2:57424,0,131,63,56
1623531616.988837,172.10.0.2:57424,0,131,63,56
1623531617.026911,172.10.0.2:57424,0,131,63,56
1623531617.064903,172.10.0.2:57424,0,131,63,56
1623531617.102518,172.10.0.2:57424,0,131,63,56
1623531617.140456,172.10.0.2:57424,0,131,63,56
1623531617.176862,172.10.0.2:57424,0,131,63,56
1623531617.214558,172.10.0.2:57424,0,131,63,56
1623531617.250910,172.10.0.2:57424,0,131,63,56
1623531617.286397,172.10.0.2:57424,0,131,63,56
1623531617.324003,172.10.0.2:57424,0,131,63,56
1623531617.361612,172.10.0.2:57424,0,131,63,56
1623531617.397830,172.10.0.2:57424,0,131,63,56
1623531617.435178,172.10.0.2:57424,0,131,63,56
1623531617.472554,172.10.0.2:57424,0,131,63,56
1623531617.508642,172.10.0.2:57424,0,131,63,56
1623531617.545308,172.10.0.2:57424,0,131,63,56
1623531617.581370,172.10.0.2:57424,0,131,63,56
1623531617.620996,172.10.0.2:57424,0,131,63,56
1623531617.657182,172.10.0.2:57424,0,131,63,56
1623531617.691695,172.10.0.2:57424,0,131,63,56
1623531617.730032,172.10.0.2:57424,0,131,63,56
1623531617.765604,172.10.0.2:57424,0,131,64,56
1623531617.800483,172.10.0.2:57424,0,131,64,56
1623531617.837714,172.10.0.2:57424,0,131,64,56
1623531617.874023,172.10.0.2:57424,0,131,64,56
1623531617.910616,172.10.0.2:57424,0,131,64,56
1623531617.945820,172.10.0.2:57424,0,131,64,56
1623531617.983630,172.10.0.2:57424,0,131,64,56
1623531618.020628,172.10.0.2:57424,0,131,64,56
1623531618.057822,172.10.0.2:57424,0,131,64,56
1623531618.094113,172.10.0.2:57424,0,131,64,56
1623531618.130916,172.10.0.2:57424,0,131,64,56
1623531618.166044,172.10.0.2:57424,0,131,64,56
1623531618.205125,172.10.0.2:57424,0,131,64,56
1623531618.241948,172.10.0.2:57424,0,131,64,56
1623531618.277932,172.10.0.2:57424,0,131,64,56
1623531618.315777,172.10.0.2:57424,0,131,64,56
1623531618.353499,172.10.0.2:57424,0,131,64,56
1623531618.391649,172.10.0.2:57424,0,131,64,56
1623531618.428230,172.10.0.2:57424,0,131,64,56
1623531618.466643,172.10.0.2:57424,0,131,64,56
1623531618.504111,172.10.0.2:57424,0,131,64,56
1623531618.540214,172.10.0.2:57424,0,131,64,56
1623531618.575459,172.10.0.2:57424,0,131,64,56
1623531618.614925,172.10.0.2:57424,0,131,64,56
1623531618.652755,172.10.0.2:57424,0,131,64,56
1623531618.688099,172.10.0.2:57424,0,131,64,56
1623531618.725517,172.10.0.2:57424,0,131,64,56
1623531618.762980,172.10.0.2:57424,0,131,64,56
1623531618.799764,172.10.0.2:57424,0,131,64,56
1623531618.835463,172.10.0.2:57424,0,131,64,56
1623531618.872965,172.10.0.2:57424,0,131,64,56
1623531618.909869,172.10.0.2:57424,0,131,64,56
1623531618.946686,172.10.0.2:57424,0,131,64,56
1623531618.984946,172.10.0.2:57424,0,131,64,56
1623531619.021482,172.10.0.2:57424,0,131,64,56
1623531619.058856,172.10.0.2:57424,0,131,64,56
1623531619.095650,172.10.0.2:57424,0,131,64,56
1623531619.133876,172.10.0.2:57424,0,131,64,56
1623531619.172341,172.10.0.2:57424,0,131,64,56
1623531619.211297,172.10.0.2:57424,0,131,64,56
1623531619.250861,172.10.0.2:57424,0,131,64,56
1623531619.290077,172.10.0.2:57424,0,131,64,56
1623531619.327165,172.10.0.2:57424,0,131,64,56
1623531619.365437,172.10.0.2:57424,0,131,64,56
1623531619.402330,172.10.0.2:57424,0,131,64,56
1623531619.438928,172.10.0.2:57424,0,131,64,56
1623531619.476503,172.10.0.2:57424,0,131,64,56
1623531619.514541,172.10.0.2:57424,0,131,64,56
1623531619.552435,172.10.0.2:57424,0,131,64,56
1623531619.588777,172.10.0.2:57424,0,131,64,56
1623531619.629477,172.10.0.2:57424,0,131,64,56
1623531619.668506,172.10.0.2:57424,0,131,64,56
1623531619.705028,172.10.0.2:57424,0,131,64,56
1623531619.741580,172.10.0.2:57424,0,131,64,56
1623531619.779061,172.10.0.2:57424,0,131,64,56
1623531619.818215,172.10.0.2:57424,0,131,64,56
1623531619.856378,172.10.0.2:57424,0,131,64,56
1623531619.893331,172.10.0.2:57424,0,131,64,56
1623531619.929840,172.10.0.2:57424,0,131,64,56
1623531619.968211,172.10.0.2:57424,0,131,64,56
1623531620.004765,172.10.0.2:57424,0,131,64,56
1623531620.041822,172.10.0.2:57424,0,131,64,56
1623531620.078178,172.10.0.2:57424,0,131,64,56
1623531620.113791,172.10.0.2:57424,0,131,64,56
1623531620.152941,172.10.0.2:57424,0,131,64,56
1623531620.188144,172.10.0.2:57424,0,131,64,56
1623531620.223044,172.10.0.2:57424,0,131,64,56
1623531620.258609,172.10.0.2:57424,0,131,64,56
1623531620.295514,172.10.0.2:57424,0,131,64,56
1623531620.333051,172.10.0.2:57424,0,131,64,56
1623531620.369286,172.10.0.2:57424,0,131,64,56
1623531620.405176,172.10.0.2:57424,0,131,64,56
1623531620.441452,172.10.0.2:57424,0,131,65,56
1623531620.478251,172.10.0.2:57424,0,131,65,56
1623531620.513820,172.10.0.2:57424,0,131,65,56
1623531620.550358,172.10.0.2:57424,0,131,65,56
1623531620.586233,172.10.0.2:57424,0,131,65,56
1623531620.627268,172.10.0.2:57424,0,131,65,56
1623531620.664802,172.10.0.2:57424,0,131,65,56
1623531620.702654,172.10.0.2:57424,0,131,65,56
1623531620.738498,172.10.0.2:57424,0,131,65,56
1623531620.774988,172.10.0.2:57424,0,131,65,56
1623531620.812200,172.10.0.2:57424,0,131,65,56
1623531620.850122,172.10.0.2:57424,0,131,65,56
1623531620.886224,172.10.0.2:57424,0,131,65,56
1623531620.923327,172.10.0.2:57424,0,131,65,56
1623531620.960991,172.10.0.2:57424,0,131,65,56
1623531620.995925,172.10.0.2:57424,0,131,65,56
1623531621.033550,172.10.0.2:57424,0,131,65,56
1623531621.070422,172.10.0.2:57424,0,131,65,56
1623531621.106283,172.10.0.2:57424,0,131,65,56
1623531621.144166,172.10.0.2:57424,0,131,65,56
1623531621.181572,172.10.0.2:57424,0,131,65,56
1623531621.216573,172.10.0.2:57424,0,131,65,56
1623531621.253521,172.10.0.2:57424,0,131,65,56
1623531621.290672,172.10.0.2:57424,0,131,65,56
1623531621.326491,172.10.0.2:57424,0,131,65,56
1623531621.364423,172.10.0.2:57424,0,131,65,56
1623531621.401713,172.10.0.2:57424,0,131,65,56
1623531621.438925,172.10.0.2:57424,0,131,65,56
1623531621.475589,172.10.0.2:57424,0,131,65,56
1623531621.511652,172.10.0.2:57424,0,131,65,56
1623531621.547944,172.10.0.2:57424,0,131,65,56
1623531621.584322,172.10.0.2:57424,0,131,65,56
1623531621.627787,172.10.0.2:57424,0,131,65,56
1623531621.663997,172.10.0.2:57424,0,131,65,56
1623531621.700038,172.10.0.2:57424,0,131,65,56
1623531621.736603,172.10.0.2:57424,0,131,65,56
1623531621.775599,172.10.0.2:57424,0,131,65,56
1623531621.814131,172.10.0.2:57424,0,131,65,56
1623531621.849981,172.10.0.2:57424,0,131,65,56
1623531621.886286,172.10.0.2:57424,0,131,65,56
1623531621.922988,172.10.0.2:57424,0,131,65,56
1623531621.962430,172.10.0.2:57424,0,131,65,56
1623531621.998128,172.10.0.2:57424,0,131,65,56
1623531622.035304,172.10.0.2:57424,0,131,65,56
1623531622.073445,172.10.0.2:57424,0,131,65,56
1623531622.109221,172.10.0.2:57424,0,131,65,56
1623531622.147814,172.10.0.2:57424,0,131,65,56
1623531622.184096,172.10.0.2:57424,0,131,65,56
1623531622.222734,172.10.0.2:57424,0,131,65,56
1623531622.259313,172.10.0.2:57424,0,131,65,56
1623531622.296357,172.10.0.2:57424,0,131,65,56
1623531622.333669,172.10.0.2:57424,0,131,65,56
1623531622.370293,172.10.0.2:57424,0,131,65,56
1623531622.408672,172.10.0.2:57424,0,131,65,56
1623531622.446636,172.10.0.2:57424,0,131,65,56
1623531622.483554,172.10.0.2:57424,0,131,65,56
1623531622.521363,172.10.0.2:57424,0,131,65,56
1623531622.558356,172.10.0.2:57424,0,131,65,56
1623531622.605296,172.10.0.2:57424,0,131,65,56
1623531622.644008,172.10.0.2:57424,0,131,65,56
1623531622.679640,172.10.0.2:57424,0,131,65,56
1623531622.718841,172.10.0.2:57424,0,131,65,56
1623531622.755635,172.10.0.2:57424,0,131,65,56
1623531622.793237,172.10.0.2:57424,0,131,65,56
1623531622.830599,172.10.0.2:57424,0,131,65,56
1623531622.867792,172.10.0.2:57424,0,131,65,56
1623531622.905332,172.10.0.2:57424,0,131,65,56
1623531622.943659,172.10.0.2:57424,0,131,65,56
1623531622.980039,172.10.0.2:57424,0,131,65,56
1623531623.016112,172.10.0.2:57424,0,131,65,56
1623531623.055382,172.10.0.2:57424,0,131,65,56
1623531623.091569,172.10.0.2:57424,0,131,65,56
1623531623.128711,172.10.0.2:57424,0,131,65,56
1623531623.167198,172.10.0.2:57424,0,131,66,56
1623531623.206182,172.10.0.2:57424,0,131,66,56
1623531623.244357,172.10.0.2:57424,0,131,66,56
1623531623.281656,172.10.0.2:57424,0,131,66,56
1623531623.319397,172.10.0.2:57424,0,131,66,56
1623531623.357162,172.10.0.2:57424,0,131,66,56
1623531623.395931,172.10.0.2:57424,0,131,66,56
1623531623.434829,172.10.0.2:57424,0,131,66,56
1623531623.473049,172.10.0.2:57424,0,131,66,56
1623531623.510000,172.10.0.2:57424,0,131,66,56
1623531623.548579,172.10.0.2:57424,0,131,66,56
1623531623.585282,172.10.0.2:57424,0,131,66,56
1623531623.625506,172.10.0.2:57424,0,131,66,56
1623531623.662747,172.10.0.2:57424,0,131,66,56
1623531623.698903,172.10.0.2:57424,0,131,66,56
1623531623.736646,172.10.0.2:57424,0,131,66,56
1623531623.773994,172.10.0.2:57424,0,131,66,56
1623531623.812040,172.10.0.2:57424,0,131,66,56
1623531623.849180,172.10.0.2:57424,0,131,66,56
1623531623.885575,172.10.0.2:57424,0,131,66,56
1623531623.924170,172.10.0.2:57424,0,131,66,56
1623531623.962217,172.10.0.2:57424,0,131,66,56
1623531623.998602,172.10.0.2:57424,0,131,66,56
1623531624.035218,172.10.0.2:57424,0,131,66,56
1623531624.072528,172.10.0.2:57424,0,131,66,56
1623531624.108248,172.10.0.2:57424,0,131,66,56
1623531624.147410,172.10.0.2:57424,0,131,66,56
1623531624.185223,172.10.0.2:57424,0,131,66,56
1623531624.221781,172.10.0.2:57424,0,131,66,56
1623531624.258303,172.10.0.2:57424,0,131,66,56
1623531624.296415,172.10.0.2:57424,0,131,66,56
1623531624.332954,172.10.0.2:57424,0,131,66,56
1623531624.372146,172.10.0.2:57424,0,131,66,56
1623531624.409377,172.10.0.2:57424,0,131,66,56
1623531624.446221,172.10.0.2:57424,0,131,66,56
1623531624.485048,172.10.0.2:57424,0,131,66,56
1623531624.521201,172.10.0.2:57424,0,131,66,56
1623531624.557752,172.10.0.2:57424,0,131,66,56
1623531624.593415,172.10.0.2:57424,0,131,66,56
1623531624.631653,172.10.0.2:57424,0,131,66,56
1623531624.669952,172.10.0.2:57424,0,131,66,56
1623531624.707510,172.10.0.2:57424,0,131,66,56
1623531624.743197,172.10.0.2:57424,0,131,66,56
1623531624.780878,172.10.0.2:57424,0,131,66,56
1623531624.819606,172.10.0.2:57424,0,131,66,56
1623531624.855916,172.10.0.2:57424,0,131,66,56
1623531624.891619,172.10.0.2:57424,0,131,66,56
1623531624.927673,172.10.0.2:57424,0,131,66,56
1623531624.963452,172.10.0.2:57424,0,131,66,56
1623531624.998967,172.10.0.2:57424,0,131,66,56
1623531625.034543,172.10.0.2:57424,0,131,66,56
1623531625.069651,172.10.0.2:57424,0,131,66,56
1623531625.105019,172.10.0.2:57424,0,131,66,56
1623531625.143022,172.10.0.2:57424,0,131,66,56
1623531625.178786,172.10.0.2:57424,0,131,66,56
1623531625.213843,172.10.0.2:57424,0,131,66,56
1623531625.251664,172.10.0.2:57424,0,131,66,56
1623531625.288205,172.10.0.2:57424,0,131,66,56
1623531625.323315,172.10.0.2:57424,0,131,66,56
1623531625.358007,172.10.0.2:57424,0,131,66,56
1623531625.393747,172.10.0.2:57424,0,131,66,56
1623531625.431690,172.10.0.2:57424,0,131,66,56
1623531625.467346,172.10.0.2:57424,0,131,66,56
1623531625.502199,172.10.0.2:57424,0,131,66,56
1623531625.538044,172.10.0.2:57424,0,131,66,56
1623531625.574499,172.10.0.2:57424,0,131,66,56
1623531625.616602,172.10.0.2:57424,0,131,66,56
1623531625.653122,172.10.0.2:57424,0,131,66,56
1623531625.688433,172.10.0.2:57424,0,131,66,56
1623531625.724657,172.10.0.2:57424,0,131,66,56
1623531625.762217,172.10.0.2:57424,0,131,66,56
1623531625.796895,172.10.0.2:57424,0,131,66,56
1623531625.831529,172.10.0.2:57424,0,131,66,56
1623531625.866711,172.10.0.2:57424,0,131,66,56
1623531625.902127,172.10.0.2:57424,0,131,66,56
1623531625.941189,172.10.0.2:57424,0,131,67,56
1623531625.976222,172.10.0.2:57424,0,131,67,56
1623531626.010905,172.10.0.2:57424,0,131,67,56
1623531626.046506,172.10.0.2:57424,0,131,67,56
1623531626.081686,172.10.0.2:57424,0,131,67,56
1623531626.118817,172.10.0.2:57424,0,131,67,56
1623531626.154819,172.10.0.2:57424,0,131,67,56
1623531626.189836,172.10.0.2:57424,0,131,67,56
1623531626.225365,172.10.0.2:57424,0,131,67,56
1623531626.262936,172.10.0.2:57424,0,131,67,56
1623531626.298706,172.10.0.2:57424,0,131,67,56
1623531626.335880,172.10.0.2:57424,0,131,67,56
1623531626.370770,172.10.0.2:57424,0,131,68,56
1623531626.406376,172.10.0.2:57424,0,131,68,56
1623531626.441171,172.10.0.2:57424,0,131,68,56
1623531626.477812,172.10.0.2:57424,0,131,68,56
1623531626.513583,172.10.0.2:57424,0,131,68,56
1623531626.549655,172.10.0.2:57424,0,131,68,56
1623531626.584857,172.10.0.2:57424,0,131,68,56
1623531626.625700,172.10.0.2:57424,0,131,68,56
1623531626.663720,172.10.0.2:57424,0,131,68,56
1623531626.699901,172.10.0.2:57424,0,131,69,56
1623531626.737534,172.10.0.2:57424,0,131,69,56
1623531626.771926,172.10.0.2:57424,0,131,69,56
1623531626.809313,172.10.0.2:57424,0,131,69,56
1623531626.844644,172.10.0.2:57424,0,131,69,56
1623531626.879742,172.10.0.2:57424,0,131,69,56
1623531626.916447,172.10.0.2:57424,0,131,69,56
1623531626.952243,172.10.0.2:57424,0,131,70,56
1623531626.988198,172.10.0.2:57424,0,131,70,56
1623531627.022445,172.10.0.2:57424,0,131,70,56
1623531627.056638,172.10.0.2:57424,0,131,70,56
1623531627.091335,172.10.0.2:57424,0,131,70,56
1623531627.129002,172.10.0.2:57424,0,131,70,56
1623531627.164982,172.10.0.2:57424,0,131,70,56
1623531627.200435,172.10.0.2:57424,0,131,71,56
1623531627.237610,172.10.0.2:57424,0,131,71,56
1623531627.275001,172.10.0.2:57424,0,131,71,56
1623531627.310270,172.10.0.2:57424,0,131,71,56
1623531627.346396,172.10.0.2:57424,0,131,71,56
1623531627.384865,172.10.0.2:57424,0,131,71,56
1623531627.419989,172.10.0.2:57424,0,131,72,56
1623531627.455809,172.10.0.2:57424,0,131,72,56
1623531627.492166,172.10.0.2:57424,0,131,72,56
1623531627.527956,172.10.0.2:57424,0,131,72,56
1623531627.567664,172.10.0.2:57424,0,131,72,56
1623531627.608211,172.10.0.2:57424,0,131,73,56
1623531627.644149,172.10.0.2:57424,0,131,73,56
1623531627.678938,172.10.0.2:57424,0,131,73,56
1623531627.717349,172.10.0.2:57424,0,131,73,56
1623531627.752851,172.10.0.2:57424,0,131,73,56
1623531627.787986,172.10.0.2:57424,0,131,74,56
1623531627.823101,172.10.0.2:57424,1,132,73,59
1623531627.859326,172.10.0.2:57424,1,132,73,59
1623531627.893925,172.10.0.2:57424,1,132,72,59
1623531627.930212,172.10.0.2:57424,1,132,71,59
1623531627.966866,172.10.0.2:57424,1,132,71,59
1623531628.001842,172.10.0.2:57424,1,132,70,59
1623531628.038445,172.10.0.2:57424,1,132,69,59
1623531628.075366,172.10.0.2:57424,1,132,69,59
