Timestamp,Sender,retr,retr.total,cwnd,ssthresh
1623529642.374838,172.10.0.2:57400,0,71,51,35
1623529642.410243,172.10.0.2:57400,0,71,51,35
1623529642.444492,172.10.0.2:57400,0,71,51,35
1623529642.478217,172.10.0.2:57400,0,71,51,35
1623529642.511767,172.10.0.2:57400,0,71,51,35
1623529642.551952,172.10.0.2:57400,0,71,52,35
1623529642.587047,172.10.0.2:57400,0,71,52,35
1623529642.621351,172.10.0.2:57400,0,71,52,35
1623529642.655810,172.10.0.2:57400,0,71,52,35
1623529642.691484,172.10.0.2:57400,0,71,52,35
1623529642.725819,172.10.0.2:57400,0,71,52,35
1623529642.761945,172.10.0.2:57400,0,71,52,35
1623529642.795620,172.10.0.2:57400,0,71,52,35
1623529642.829969,172.10.0.2:57400,0,71,52,35
1623529642.868619,172.10.0.2:57400,0,71,52,35
1623529642.904060,172.10.0.2:57400,0,71,52,35
1623529642.938377,172.10.0.2:57400,0,71,52,35
1623529642.976006,172.10.0.2:57400,0,71,52,35
1623529643.009988,172.10.0.2:57400,0,71,52,35
1623529643.048104,172.10.0.2:57400,0,71,52,35
1623529643.083813,172.10.0.2:57400,0,71,52,35
1623529643.117501,172.10.0.2:57400,0,71,52,35
1623529643.150680,172.10.0.2:57400,0,71,53,35
1623529643.188470,172.10.0.2:57400,0,71,53,35
1623529643.223631,172.10.0.2:57400,0,71,53,35
1623529643.259313,172.10.0.2:57400,0,71,53,35
1623529643.294811,172.10.0.2:57400,0,71,53,35
1623529643.335387,172.10.0.2:57400,0,71,53,35
1623529643.371508,172.10.0.2:57400,0,71,53,35
1623529643.407643,172.10.0.2:57400,0,71,53,35
1623529643.443221,172.10.0.2:57400,0,71,53,35
1623529643.478743,172.10.0.2:57400,0,71,53,35
1623529643.517927,172.10.0.2:57400,0,71,53,35
1623529643.556931,172.10.0.2:57400,0,71,53,35
1623529643.593198,172.10.0.2:57400,0,71,53,35
1623529643.628366,172.10.0.2:57400,0,71,53,35
1623529643.667758,172.10.0.2:57400,0,71,53,35
1623529643.702523,172.10.0.2:57400,0,71,53,35
1623529643.740203,172.10.0.2:57400,0,71,53,35
1623529643.775001,172.10.0.2:57400,0,71,53,35
1623529643.812530,172.10.0.2:57400,0,71,54,35
1623529643.848648,172.10.0.2:57400,0,71,54,35
1623529643.883924,172.10.0.2:57400,0,71,54,35
1623529643.919505,172.10.0.2:57400,0,71,54,35
1623529643.959914,172.10.0.2:57400,0,71,54,35
1623529643.995062,172.10.0.2:57400,0,71,54,35
1623529644.033481,172.10.0.2:57400,0,71,54,35
1623529644.076210,172.10.0.2:57400,0,71,54,35
1623529644.110268,172.10.0.2:57400,0,71,54,35
1623529644.161536,172.10.0.2:57400,0,71,54,35
1623529644.199171,172.10.0.2:57400,0,71,54,35
1623529644.243392,172.10.0.2:57400,0,71,54,35
1623529644.279522,172.10.0.2:57400,0,71,54,35
1623529644.314893,172.10.0.2:57400,0,71,54,35
1623529644.351011,172.10.0.2:57400,0,71,54,35
1623529644.386589,172.10.0.2:57400,0,71,54,35
1623529644.422956,172.10.0.2:57400,0,71,54,35
1623529644.460237,172.10.0.2:57400,0,71,55,35
1623529644.496169,172.10.0.2:57400,0,71,55,35
1623529644.534404,172.10.0.2:57400,0,71,55,35
1623529644.571254,172.10.0.2:57400,0,71,55,35
1623529644.608471,172.10.0.2:57400,0,71,55,35
1623529644.644536,172.10.0.2:57400,0,71,55,35
1623529644.681486,172.10.0.2:57400,0,71,55,35
1623529644.720863,172.10.0.2:57400,0,71,55,35
1623529644.757233,172.10.0.2:57400,0,71,55,35
1623529644.792215,172.10.0.2:57400,0,71,55,35
1623529644.829195,172.10.0.2:57400,0,71,55,35
1623529644.865585,172.10.0.2:57400,0,71,55,35
1623529644.901205,172.10.0.2:57400,0,71,55,35
1623529644.937732,172.10.0.2:57400,0,71,55,35
1623529644.977848,172.10.0.2:57400,0,71,55,35
1623529645.013064,172.10.0.2:57400,0,71,55,35
1623529645.049973,172.10.0.2:57400,0,71,55,35
1623529645.084937,172.10.0.2:57400,0,71,55,35
1623529645.124004,172.10.0.2:57400,0,71,56,35
1623529645.160249,172.10.0.2:57400,0,71,56,35
1623529645.203356,172.10.0.2:57400,0,71,56,35
1623529645.239234,172.10.0.2:57400,0,71,56,35
1623529645.277225,172.10.0.2:57400,0,71,56,35
1623529645.311858,172.10.0.2:57400,0,71,56,35
1623529645.347875,172.10.0.2:57400,0,71,56,35
1623529645.383520,172.10.0.2:57400,0,71,56,35
1623529645.418896,172.10.0.2:57400,0,71,56,35
1623529645.455944,172.10.0.2:57400,0,71,56,35
1623529645.490509,172.10.0.2:57400,0,71,56,35
1623529645.526064,172.10.0.2:57400,0,71,56,35
1623529645.564468,172.10.0.2:57400,0,71,56,35
1623529645.600486,172.10.0.2:57400,0,71,56,35
1623529645.636159,172.10.0.2:57400,0,71,56,35
1623529645.672484,172.10.0.2:57400,0,71,56,35
1623529645.707914,172.10.0.2:57400,0,71,56,35
1623529645.744257,172.10.0.2:57400,0,71,56,35
1623529645.780083,172.10.0.2:57400,0,71,56,35
1623529645.818299,172.10.0.2:57400,0,71,57,35
1623529645.853977,172.10.0.2:57400,0,71,57,35
1623529645.892483,172.10.0.2:57400,0,71,57,35
1623529645.928576,172.10.0.2:57400,0,71,57,35
1623529645.967969,172.10.0.2:57400,0,71,57,35
1623529646.005274,172.10.0.2:57400,0,71,57,35
1623529646.040279,172.10.0.2:57400,0,71,57,35
1623529646.091546,172.10.0.2:57400,0,71,57,35
1623529646.127815,172.10.0.2:57400,0,71,57,35
1623529646.164191,172.10.0.2:57400,0,71,57,35
1623529646.198870,172.10.0.2:57400,0,71,57,35
1623529646.235580,172.10.0.2:57400,0,71,57,35
1623529646.273127,172.10.0.2:57400,0,71,57,35
1623529646.308479,172.10.0.2:57400,0,71,57,35
1623529646.345578,172.10.0.2:57400,0,71,57,35
1623529646.380472,172.10.0.2:57400,0,71,57,35
1623529646.417931,172.10.0.2:57400,0,71,57,35
1623529646.453578,172.10.0.2:57400,0,71,57,35
1623529646.488796,172.10.0.2:57400,0,71,57,35
1623529646.524534,172.10.0.2:57400,0,71,58,35
1623529646.562224,172.10.0.2:57400,0,71,58,35
1623529646.600310,172.10.0.2:57400,0,71,58,35
1623529646.636157,172.10.0.2:57400,0,71,58,35
1623529646.672546,172.10.0.2:57400,0,71,58,35
1623529646.708027,172.10.0.2:57400,0,71,58,35
1623529646.743861,172.10.0.2:57400,0,71,58,35
1623529646.780741,172.10.0.2:57400,0,71,58,35
1623529646.818832,172.10.0.2:57400,0,71,58,35
1623529646.854922,172.10.0.2:57400,0,71,58,35
1623529646.892111,172.10.0.2:57400,0,71,58,35
1623529646.930395,172.10.0.2:57400,0,71,58,35
1623529646.971225,172.10.0.2:57400,0,71,58,35
1623529647.008250,172.10.0.2:57400,0,71,58,35
1623529647.043240,172.10.0.2:57400,0,71,58,35
1623529647.079083,172.10.0.2:57400,0,71,58,35
1623529647.123512,172.10.0.2:57400,0,71,58,35
1623529647.161210,172.10.0.2:57400,0,71,58,35
1623529647.197537,172.10.0.2:57400,0,71,59,35
1623529647.234449,172.10.0.2:57400,0,71,59,35
1623529647.271255,172.10.0.2:57400,0,71,59,35
1623529647.306474,172.10.0.2:57400,0,71,59,35
1623529647.343778,172.10.0.2:57400,0,71,59,35
1623529647.378694,172.10.0.2:57400,0,71,59,35
