Timestamp,Sender,retr,retr.total,cwnd,ssthresh
1623532549.397971,172.10.0.2:57436,,,5,3
1623532549.434762,172.10.0.2:57436,,,5,3
1623532549.471905,172.10.0.2:57436,,,5,3
1623532549.522964,172.10.0.2:57436,,,4,3
1623532549.559607,172.10.0.2:57436,,,5,3
1623532549.596844,172.10.0.2:57436,,,5,3
1623532549.632755,172.10.0.2:57436,,,5,3
1623532549.668805,172.10.0.2:57436,,,5,3
1623532549.706727,172.10.0.2:57436,,,6,3
1623532549.742661,172.10.0.2:57436,,,6,3
1623532549.781259,172.10.0.2:57436,,,6,3
1623532549.817871,172.10.0.2:57436,,,5,3
1623532549.856141,172.10.0.2:57436,,,5,3
1623532549.895132,172.10.0.2:57436,,,5,3
1623532549.938545,172.10.0.2:57436,,,4,3
1623532549.976230,172.10.0.2:57436,,,5,3
1623532550.016240,172.10.0.2:57436,,,5,3
1623532550.053535,172.10.0.2:57436,,,6,3
1623532550.092325,172.10.0.2:57436,,,6,3
1623532550.132008,172.10.0.2:57436,,,6,3
1623532550.171648,172.10.0.2:57436,,,6,3
1623532550.210118,172.10.0.2:57436,,,5,3
1623532550.248803,172.10.0.2:57436,,,5,3
1623532550.287679,172.10.0.2:57436,,,4,3
1623532550.334657,172.10.0.2:57436,,,5,3
1623532550.372352,172.10.0.2:57436,,,5,3
1623532550.410451,172.10.0.2:57436,,,5,3
1623532550.447502,172.10.0.2:57436,,,5,3
1623532550.488496,172.10.0.2:57436,,,6,3
1623532550.528442,172.10.0.2:57436,,,6,3
1623532550.565878,172.10.0.2:57436,,,6,3
1623532550.603537,172.10.0.2:57436,,,5,3
1623532550.643149,172.10.0.2:57436,,,5,3
1623532550.682219,172.10.0.2:57436,,,5,3
1623532550.718730,172.10.0.2:57436,,,4,3
1623532550.756054,172.10.0.2:57436,,,5,3
1623532550.795556,172.10.0.2:57436,,,5,3
1623532550.831585,172.10.0.2:57436,,,5,3
1623532550.870982,172.10.0.2:57436,,,6,3
1623532550.913074,172.10.0.2:57436,,,6,3
1623532550.949979,172.10.0.2:57436,,,6,3
1623532550.989214,172.10.0.2:57436,,,5,3
1623532551.027093,172.10.0.2:57436,,,5,3
1623532551.063529,172.10.0.2:57436,,,4,3
1623532551.100067,172.10.0.2:57436,,,5,3
1623532551.138272,172.10.0.2:57436,,,5,3
1623532551.175965,172.10.0.2:57436,,,5,3
1623532551.212953,172.10.0.2:57436,,,5,3
1623532551.249748,172.10.0.2:57436,,,5,3
1623532551.287019,172.10.0.2:57436,,,6,3
1623532551.326563,172.10.0.2:57436,,,6,3
1623532551.362898,172.10.0.2:57436,,,6,3
1623532551.401561,172.10.0.2:57436,,,5,3
1623532551.441468,172.10.0.2:57436,,,5,3
1623532551.479176,172.10.0.2:57436,,,4,3
1623532551.516026,172.10.0.2:57436,,,4,3
1623532551.556060,172.10.0.2:57436,,,5,3
1623532551.596179,172.10.0.2:57436,,,5,3
1623532551.632956,172.10.0.2:57436,,,6,3
1623532551.670226,172.10.0.2:57436,,,6,3
1623532551.709091,172.10.0.2:57436,,,6,3
1623532551.746900,172.10.0.2:57436,,,6,3
1623532551.785502,172.10.0.2:57436,,,5,3
1623532551.823552,172.10.0.2:57436,,,5,3
1623532551.861675,172.10.0.2:57436,,,4,3
1623532551.900232,172.10.0.2:57436,,,5,3
1623532551.941586,172.10.0.2:57436,,,5,3
1623532551.980485,172.10.0.2:57436,,,5,3
1623532552.017415,172.10.0.2:57436,,,6,3
1623532552.056389,172.10.0.2:57436,,,6,3
1623532552.094410,172.10.0.2:57436,,,6,3
1623532552.131376,172.10.0.2:57436,,,5,3
1623532552.169298,172.10.0.2:57436,,,5,3
1623532552.206438,172.10.0.2:57436,,,4,3
1623532552.245111,172.10.0.2:57436,,,4,3
1623532552.282734,172.10.0.2:57436,,,5,3
1623532552.319092,172.10.0.2:57436,,,5,3
1623532552.357608,172.10.0.2:57436,,,5,3
1623532552.396308,172.10.0.2:57436,,,5,3
1623532552.435572,172.10.0.2:57436,,,6,3
1623532552.473137,172.10.0.2:57436,,,6,3
1623532552.510433,172.10.0.2:57436,,,6,3
1623532552.548641,172.10.0.2:57436,,,5,3
1623532552.585406,172.10.0.2:57436,,,5,3
1623532552.623729,172.10.0.2:57436,,,4,3
1623532552.662386,172.10.0.2:57436,,,4,3
1623532552.699102,172.10.0.2:57436,,,5,3
1623532552.737025,172.10.0.2:57436,,,5,3
1623532552.775423,172.10.0.2:57436,,,5,3
1623532552.815436,172.10.0.2:57436,,,6,3
1623532552.852625,172.10.0.2:57436,,,6,3
1623532552.889983,172.10.0.2:57436,,,6,3
1623532552.931552,172.10.0.2:57436,,,5,3
1623532552.969410,172.10.0.2:57436,,,5,3
1623532553.008906,172.10.0.2:57436,,,4,3
1623532553.045264,172.10.0.2:57436,,,5,3
1623532553.082303,172.10.0.2:57436,,,5,3
1623532553.120412,172.10.0.2:57436,,,5,3
1623532553.158753,172.10.0.2:57436,,,5,3
1623532553.195899,172.10.0.2:57436,,,6,3
1623532553.233323,172.10.0.2:57436,,,6,3
1623532553.270736,172.10.0.2:57436,,,6,3
1623532553.308397,172.10.0.2:57436,,,6,3
1623532553.347900,172.10.0.2:57436,,,5,3
1623532553.385707,172.10.0.2:57436,,,5,3
1623532553.423553,172.10.0.2:57436,,,4,3
1623532553.462305,172.10.0.2:57436,,,5,3
1623532553.500677,172.10.0.2:57436,,,5,3
1623532553.540192,172.10.0.2:57436,,,5,3
1623532553.576733,172.10.0.2:57436,,,6,3
1623532553.613097,172.10.0.2:57436,,,6,3
1623532553.650993,172.10.0.2:57436,,,6,3
1623532553.691013,172.10.0.2:57436,,,5,3
1623532553.728242,172.10.0.2:57436,,,5,3
1623532553.765390,172.10.0.2:57436,,,5,3
1623532553.802364,172.10.0.2:57436,,,4,3
1623532553.840238,172.10.0.2:57436,,,5,3
1623532553.879858,172.10.0.2:57436,,,5,3
1623532553.920953,172.10.0.2:57436,,,5,3
1623532553.958695,172.10.0.2:57436,,,5,3
1623532553.996348,172.10.0.2:57436,,,6,3
1623532554.033270,172.10.0.2:57436,,,6,3
1623532554.072419,172.10.0.2:57436,,,6,3
1623532554.109083,172.10.0.2:57436,,,6,3
1623532554.146015,172.10.0.2:57436,,,5,3
1623532554.184116,172.10.0.2:57436,,,5,3
1623532554.222151,172.10.0.2:57436,,,4,3
1623532554.260403,172.10.0.2:57436,,,5,3
1623532554.297748,172.10.0.2:57436,,,5,3
1623532554.335317,172.10.0.2:57436,,,5,3
1623532554.375798,172.10.0.2:57436,,,6,3
1623532554.414047,172.10.0.2:57436,,,6,3
1623532554.451838,172.10.0.2:57436,,,6,3
1623532554.490091,172.10.0.2:57436,,,5,3
1623532554.528087,172.10.0.2:57436,,,5,3
1623532554.568883,172.10.0.2:57436,,,4,3
1623532554.606213,172.10.0.2:57436,,,4,3
1623532554.645072,172.10.0.2:57436,,,5,3
1623532554.682621,172.10.0.2:57436,,,5,3
1623532554.723578,172.10.0.2:57436,,,6,3
1623532554.762111,172.10.0.2:57436,,,6,3
1623532554.800593,172.10.0.2:57436,,,6,3
1623532554.840360,172.10.0.2:57436,,,5,3
1623532554.878417,172.10.0.2:57436,,,5,3
1623532554.921292,172.10.0.2:57436,,,5,3
1623532554.959867,172.10.0.2:57436,,,4,3
1623532554.997824,172.10.0.2:57436,,,5,3
1623532555.036759,172.10.0.2:57436,,,5,3
1623532555.075882,172.10.0.2:57436,,,5,3
1623532555.115362,172.10.0.2:57436,,,5,3
1623532555.152629,172.10.0.2:57436,,,6,3
1623532555.192876,172.10.0.2:57436,,,6,3
1623532555.230492,172.10.0.2:57436,,,6,3
1623532555.268752,172.10.0.2:57436,,,5,3
1623532555.305766,172.10.0.2:57436,,,5,3
1623532555.343423,172.10.0.2:57436,,,5,3
1623532555.380401,172.10.0.2:57436,,,4,3
1623532555.420972,172.10.0.2:57436,,,5,3
1623532555.458745,172.10.0.2:57436,,,5,3
1623532555.496663,172.10.0.2:57436,,,5,3
1623532555.533207,172.10.0.2:57436,,,6,3
1623532555.571499,172.10.0.2:57436,,,6,3
1623532555.611201,172.10.0.2:57436,,,6,3
1623532555.648458,172.10.0.2:57436,,,5,3
1623532555.685878,172.10.0.2:57436,,,5,3
1623532555.723939,172.10.0.2:57436,,,4,3
1623532555.773774,172.10.0.2:57436,,,5,3
1623532555.812230,172.10.0.2:57436,,,5,3
1623532555.850106,172.10.0.2:57436,,,5,3
1623532555.890556,172.10.0.2:57436,,,5,3
1623532555.931801,172.10.0.2:57436,,,6,3
1623532555.971922,172.10.0.2:57436,,,6,3
1623532556.011638,172.10.0.2:57436,,,6,3
1623532556.050713,172.10.0.2:57436,,,5,3
1623532556.088649,172.10.0.2:57436,,,5,3
1623532556.125580,172.10.0.2:57436,,,5,3
1623532556.164673,172.10.0.2:57436,,,4,3
1623532556.203094,172.10.0.2:57436,,,5,3
1623532556.240809,172.10.0.2:57436,,,5,3
1623532556.278638,172.10.0.2:57436,,,5,3
1623532556.320823,172.10.0.2:57436,,,6,3
1623532556.359844,172.10.0.2:57436,,,6,3
1623532556.397886,172.10.0.2:57436,,,6,3
1623532556.435858,172.10.0.2:57436,,,5,3
1623532556.474404,172.10.0.2:57436,,,5,3
1623532556.515301,172.10.0.2:57436,,,4,3
1623532556.552936,172.10.0.2:57436,,,5,3
1623532556.590614,172.10.0.2:57436,,,5,3
1623532556.628073,172.10.0.2:57436,,,5,3
1623532556.666416,172.10.0.2:57436,,,5,3
1623532556.704780,172.10.0.2:57436,,,5,3
1623532556.742371,172.10.0.2:57436,,,6,3
1623532556.779585,172.10.0.2:57436,,,6,3
1623532556.817609,172.10.0.2:57436,,,6,3
1623532556.857628,172.10.0.2:57436,,,5,3
1623532556.895255,172.10.0.2:57436,,,5,3
1623532556.936579,172.10.0.2:57436,,,4,3
1623532556.974613,172.10.0.2:57436,,,5,3
1623532557.011990,172.10.0.2:57436,,,5,3
1623532557.052045,172.10.0.2:57436,,,5,3
1623532557.090216,172.10.0.2:57436,,,6,3
1623532557.128923,172.10.0.2:57436,,,6,3
1623532557.166158,172.10.0.2:57436,,,6,3
1623532557.202284,172.10.0.2:57436,,,5,3
1623532557.242658,172.10.0.2:57436,,,5,3
1623532557.281299,172.10.0.2:57436,,,5,3
1623532557.319585,172.10.0.2:57436,,,4,3
1623532557.357410,172.10.0.2:57436,,,5,3
1623532557.395504,172.10.0.2:57436,,,5,3
1623532557.435955,172.10.0.2:57436,,,5,3
1623532557.474506,172.10.0.2:57436,,,6,3
1623532557.513336,172.10.0.2:57436,,,6,3
1623532557.551007,172.10.0.2:57436,,,6,3
1623532557.591154,172.10.0.2:57436,,,5,3
1623532557.630715,172.10.0.2:57436,,,5,3
1623532557.671276,172.10.0.2:57436,,,4,3
1623532557.710675,172.10.0.2:57436,,,5,3
1623532557.748041,172.10.0.2:57436,,,5,3
1623532557.786200,172.10.0.2:57436,,,5,3
1623532557.826277,172.10.0.2:57436,,,5,3
1623532557.863518,172.10.0.2:57436,,,6,3
1623532557.902654,172.10.0.2:57436,,,6,3
1623532557.942720,172.10.0.2:57436,,,6,3
1623532557.983324,172.10.0.2:57436,,,6,3
1623532558.021660,172.10.0.2:57436,,,5,3
1623532558.059990,172.10.0.2:57436,,,5,3
1623532558.099808,172.10.0.2:57436,,,4,3
1623532558.139089,172.10.0.2:57436,,,5,3
1623532558.176664,172.10.0.2:57436,,,5,3
1623532558.215176,172.10.0.2:57436,,,5,3
1623532558.253130,172.10.0.2:57436,,,6,3
1623532558.294602,172.10.0.2:57436,,,6,3
1623532558.333138,172.10.0.2:57436,,,6,3
1623532558.371456,172.10.0.2:57436,,,5,3
1623532558.408683,172.10.0.2:57436,,,5,3
1623532558.447915,172.10.0.2:57436,,,4,3
1623532558.488413,172.10.0.2:57436,,,5,3
1623532558.530736,172.10.0.2:57436,,,5,3
1623532558.568697,172.10.0.2:57436,,,5,3
1623532558.613055,172.10.0.2:57436,,,5,3
1623532558.651781,172.10.0.2:57436,,,6,3
1623532558.689415,172.10.0.2:57436,,,6,3
1623532558.725422,172.10.0.2:57436,,,6,3
1623532558.763314,172.10.0.2:57436,,,6,3
1623532558.801572,172.10.0.2:57436,,,5,3
1623532558.838378,172.10.0.2:57436,,,5,3
1623532558.874905,172.10.0.2:57436,,,4,3
1623532558.916828,172.10.0.2:57436,,,5,3
1623532558.955647,172.10.0.2:57436,,,5,3
1623532558.993030,172.10.0.2:57436,,,5,3
1623532559.032783,172.10.0.2:57436,,,6,3
1623532559.069734,172.10.0.2:57436,,,6,3
1623532559.108031,172.10.0.2:57436,,,6,3
1623532559.145003,172.10.0.2:57436,,,5,3
1623532559.183361,172.10.0.2:57436,,,5,3
1623532559.220042,172.10.0.2:57436,,,5,3
1623532559.257657,172.10.0.2:57436,,,4,3
1623532559.296419,172.10.0.2:57436,,,5,3
1623532559.332690,172.10.0.2:57436,,,5,3
1623532559.371034,172.10.0.2:57436,,,5,3
1623532559.408044,172.10.0.2:57436,,,5,3
1623532559.445171,172.10.0.2:57436,,,6,3
1623532559.483407,172.10.0.2:57436,,,6,3
1623532559.519521,172.10.0.2:57436,,,6,3
1623532559.557427,172.10.0.2:57436,,,6,3
1623532559.594698,172.10.0.2:57436,,,5,3
1623532559.632993,172.10.0.2:57436,,,5,3
1623532559.669096,172.10.0.2:57436,,,4,3
1623532559.706569,172.10.0.2:57436,,,5,3
1623532559.743038,172.10.0.2:57436,,,5,3
1623532559.780455,172.10.0.2:57436,,,5,3
1623532559.816725,172.10.0.2:57436,,,6,3
1623532559.852063,172.10.0.2:57436,,,6,3
1623532559.890265,172.10.0.2:57436,,,6,3
1623532559.932545,172.10.0.2:57436,,,5,3
1623532559.969646,172.10.0.2:57436,,,5,3
1623532560.006518,172.10.0.2:57436,,,5,3
1623532560.047958,172.10.0.2:57436,,,4,3
1623532560.084642,172.10.0.2:57436,,,5,3
1623532560.121206,172.10.0.2:57436,,,5,3
1623532560.157460,172.10.0.2:57436,,,5,3
1623532560.193878,172.10.0.2:57436,,,6,3
1623532560.233431,172.10.0.2:57436,,,6,3
1623532560.269687,172.10.0.2:57436,,,6,3
1623532560.306057,172.10.0.2:57436,,,5,3
1623532560.342271,172.10.0.2:57436,,,5,3
1623532560.379810,172.10.0.2:57436,,,4,3
1623532560.418033,172.10.0.2:57436,,,4,3
1623532560.455043,172.10.0.2:57436,,,5,3
1623532560.493795,172.10.0.2:57436,,,5,3
1623532560.530688,172.10.0.2:57436,,,5,3
1623532560.567468,172.10.0.2:57436,,,5,3
1623532560.603896,172.10.0.2:57436,,,6,3
1623532560.641834,172.10.0.2:57436,,,6,3
1623532560.679742,172.10.0.2:57436,,,6,3
1623532560.716953,172.10.0.2:57436,,,5,3
1623532560.754538,172.10.0.2:57436,,,5,3
1623532560.791789,172.10.0.2:57436,,,5,3
1623532560.830738,172.10.0.2:57436,,,4,3
1623532560.866794,172.10.0.2:57436,,,5,3
1623532560.902410,172.10.0.2:57436,,,5,3
1623532560.942367,172.10.0.2:57436,,,5,3
1623532560.979643,172.10.0.2:57436,,,6,3
1623532561.017839,172.10.0.2:57436,,,6,3
1623532561.054580,172.10.0.2:57436,,,6,3
1623532561.092430,172.10.0.2:57436,,,5,3
1623532561.128472,172.10.0.2:57436,,,5,3
1623532561.165447,172.10.0.2:57436,,,4,3
1623532561.203020,172.10.0.2:57436,,,4,3
1623532561.239278,172.10.0.2:57436,,,5,3
1623532561.277195,172.10.0.2:57436,,,5,3
1623532561.315073,172.10.0.2:57436,,,5,3
1623532561.350878,172.10.0.2:57436,,,5,3
1623532561.386567,172.10.0.2:57436,,,6,3
1623532561.422142,172.10.0.2:57436,,,6,3
1623532561.459649,172.10.0.2:57436,,,6,3
1623532561.498273,172.10.0.2:57436,,,6,3
1623532561.534798,172.10.0.2:57436,,,5,3
1623532561.571510,172.10.0.2:57436,,,5,3
1623532561.610022,172.10.0.2:57436,,,4,3
1623532561.646743,172.10.0.2:57436,,,5,3
1623532561.685143,172.10.0.2:57436,,,5,3
1623532561.722507,172.10.0.2:57436,,,5,3
1623532561.759820,172.10.0.2:57436,,,6,3
1623532561.796745,172.10.0.2:57436,,,6,3
1623532561.834652,172.10.0.2:57436,,,6,3
1623532561.871567,172.10.0.2:57436,,,5,3
1623532561.913917,172.10.0.2:57436,,,5,3
1623532561.952355,172.10.0.2:57436,,,4,3
1623532561.990045,172.10.0.2:57436,,,4,3
1623532562.028495,172.10.0.2:57436,,,5,3
1623532562.066147,172.10.0.2:57436,,,5,3
1623532562.103799,172.10.0.2:57436,,,5,3
1623532562.142700,172.10.0.2:57436,,,5,3
1623532562.179236,172.10.0.2:57436,,,6,3
1623532562.215757,172.10.0.2:57436,,,6,3
1623532562.252842,172.10.0.2:57436,,,6,3
1623532562.291820,172.10.0.2:57436,,,5,3
1623532562.328328,172.10.0.2:57436,,,5,3
1623532562.364850,172.10.0.2:57436,,,5,3
1623532562.403179,172.10.0.2:57436,,,4,3
1623532562.439604,172.10.0.2:57436,,,5,3
1623532562.475048,172.10.0.2:57436,,,5,3
1623532562.511162,172.10.0.2:57436,,,5,3
1623532562.547320,172.10.0.2:57436,,,6,3
1623532562.585069,172.10.0.2:57436,,,6,3
1623532562.620712,172.10.0.2:57436,,,6,3
1623532562.657770,172.10.0.2:57436,,,5,3
1623532562.694840,172.10.0.2:57436,,,5,3
1623532562.732454,172.10.0.2:57436,,,5,3
1623532562.768639,172.10.0.2:57436,,,4,3
1623532562.806059,172.10.0.2:57436,,,5,3
1623532562.842551,172.10.0.2:57436,,,5,3
1623532562.878502,172.10.0.2:57436,,,5,3
1623532562.921659,172.10.0.2:57436,,,6,3
1623532562.957946,172.10.0.2:57436,,,6,3
1623532562.995499,172.10.0.2:57436,,,6,3
1623532563.033150,172.10.0.2:57436,,,5,3
1623532563.069507,172.10.0.2:57436,,,5,3
1623532563.105575,172.10.0.2:57436,,,4,3
1623532563.143086,172.10.0.2:57436,,,4,3
1623532563.181359,172.10.0.2:57436,,,5,3
1623532563.218115,172.10.0.2:57436,,,5,3
1623532563.256621,172.10.0.2:57436,,,5,3
1623532563.293928,172.10.0.2:57436,,,5,3
1623532563.331960,172.10.0.2:57436,,,6,3
1623532563.368856,172.10.0.2:57436,,,6,3
1623532563.406674,172.10.0.2:57436,,,6,3
1623532563.444238,172.10.0.2:57436,,,5,3
1623532563.481392,172.10.0.2:57436,,,5,3
1623532563.519257,172.10.0.2:57436,,,5,3
1623532563.555603,172.10.0.2:57436,,,4,3
1623532563.594015,172.10.0.2:57436,,,5,3
1623532563.632203,172.10.0.2:57436,,,5,3
1623532563.690134,172.10.0.2:57436,,,5,3
1623532563.727266,172.10.0.2:57436,,,6,3
1623532563.766304,172.10.0.2:57436,,,6,3
1623532563.804341,172.10.0.2:57436,,,5,3
1623532563.842885,172.10.0.2:57436,,,5,3
1623532563.882460,172.10.0.2:57436,,,5,3
1623532563.924107,172.10.0.2:57436,,,4,3
1623532563.962347,172.10.0.2:57436,,,5,3
1623532564.000194,172.10.0.2:57436,,,5,3
1623532564.036808,172.10.0.2:57436,,,5,3
1623532564.078288,172.10.0.2:57436,,,5,3
1623532564.116518,172.10.0.2:57436,,,6,3
1623532564.153542,172.10.0.2:57436,,,6,3
1623532564.191329,172.10.0.2:57436,,,6,3
1623532564.230317,172.10.0.2:57436,,,5,3
1623532564.267234,172.10.0.2:57436,,,5,3
1623532564.303770,172.10.0.2:57436,,,5,3
1623532564.341135,172.10.0.2:57436,,,4,3
1623532564.378216,172.10.0.2:57436,,,5,3
1623532564.416660,172.10.0.2:57436,,,5,3
1623532564.452932,172.10.0.2:57436,,,5,3
1623532564.489966,172.10.0.2:57436,,,6,3
1623532564.528176,172.10.0.2:57436,,,6,3
1623532564.565066,172.10.0.2:57436,,,6,3
1623532564.601369,172.10.0.2:57436,,,5,3
1623532564.638245,172.10.0.2:57436,,,5,3
1623532564.674097,172.10.0.2:57436,,,4,3
1623532564.710891,172.10.0.2:57436,,,4,3
1623532564.749444,172.10.0.2:57436,,,5,3
1623532564.785899,172.10.0.2:57436,,,5,3
1623532564.823358,172.10.0.2:57436,,,5,3
1623532564.859645,172.10.0.2:57436,,,5,3
1623532564.897550,172.10.0.2:57436,,,6,3
1623532564.936735,172.10.0.2:57436,,,6,3
1623532564.973053,172.10.0.2:57436,,,6,3
1623532565.009874,172.10.0.2:57436,,,6,3
1623532565.048106,172.10.0.2:57436,,,5,3
1623532565.086493,172.10.0.2:57436,,,5,3
1623532565.122928,172.10.0.2:57436,,,4,3
1623532565.159425,172.10.0.2:57436,,,5,3
1623532565.197439,172.10.0.2:57436,,,5,3
1623532565.233916,172.10.0.2:57436,,,5,3
1623532565.270699,172.10.0.2:57436,,,6,3
1623532565.307466,172.10.0.2:57436,,,6,3
1623532565.345064,172.10.0.2:57436,,,6,3
1623532565.381518,172.10.0.2:57436,,,5,3
1623532565.418666,172.10.0.2:57436,,,5,3
1623532565.455035,172.10.0.2:57436,,,5,3
1623532565.490602,172.10.0.2:57436,,,4,3
1623532565.528437,172.10.0.2:57436,,,5,3
1623532565.563867,172.10.0.2:57436,,,5,3
1623532565.601533,172.10.0.2:57436,,,5,3
1623532565.638919,172.10.0.2:57436,,,6,3
1623532565.675093,172.10.0.2:57436,,,6,3
1623532565.711463,172.10.0.2:57436,,,6,3
1623532565.749761,172.10.0.2:57436,,,5,3
1623532565.785817,172.10.0.2:57436,,,5,3
1623532565.823059,172.10.0.2:57436,,,5,3
1623532565.858706,172.10.0.2:57436,,,4,3
1623532565.893821,172.10.0.2:57436,,,5,3
1623532565.935402,172.10.0.2:57436,,,5,3
1623532565.972179,172.10.0.2:57436,,,5,3
1623532566.009606,172.10.0.2:57436,,,5,3
1623532566.045814,172.10.0.2:57436,,,6,3
1623532566.081164,172.10.0.2:57436,,,6,3
1623532566.118497,172.10.0.2:57436,,,6,3
1623532566.156317,172.10.0.2:57436,,,6,3
1623532566.191771,172.10.0.2:57436,,,5,3
1623532566.228232,172.10.0.2:57436,,,5,3
1623532566.266121,172.10.0.2:57436,,,4,3
1623532566.303918,172.10.0.2:57436,,,5,3
1623532566.340179,172.10.0.2:57436,,,5,3
1623532566.375387,172.10.0.2:57436,,,5,3
1623532566.410188,172.10.0.2:57436,,,6,3
1623532566.448721,172.10.0.2:57436,,,6,3
1623532566.486636,172.10.0.2:57436,,,6,3
1623532566.524167,172.10.0.2:57436,,,6,3
1623532566.559386,172.10.0.2:57436,,,5,3
1623532566.595337,172.10.0.2:57436,,,5,3
1623532566.633480,172.10.0.2:57436,,,4,3
1623532566.671862,172.10.0.2:57436,,,5,3
1623532566.708758,172.10.0.2:57436,,,5,3
1623532566.746341,172.10.0.2:57436,,,5,3
1623532566.783117,172.10.0.2:57436,,,5,3
1623532566.818733,172.10.0.2:57436,,,6,3
1623532566.856498,172.10.0.2:57436,,,6,3
1623532566.892702,172.10.0.2:57436,,,6,3
1623532566.933287,172.10.0.2:57436,,,6,3
1623532566.971694,172.10.0.2:57436,,,5,3
1623532567.008460,172.10.0.2:57436,,,5,3
1623532567.046366,172.10.0.2:57436,,,4,3
1623532567.083235,172.10.0.2:57436,,,5,3
1623532567.119726,172.10.0.2:57436,,,5,3
1623532567.158318,172.10.0.2:57436,,,5,3
1623532567.195957,172.10.0.2:57436,,,6,3
1623532567.233140,172.10.0.2:57436,,,6,3
1623532567.270045,172.10.0.2:57436,,,6,3
1623532567.308630,172.10.0.2:57436,,,6,3
1623532567.345663,172.10.0.2:57436,,,5,3
1623532567.382421,172.10.0.2:57436,,,5,3
1623532567.419391,172.10.0.2:57436,,,4,3
1623532567.457141,172.10.0.2:57436,,,5,3
1623532567.495559,172.10.0.2:57436,,,5,3
1623532567.532498,172.10.0.2:57436,,,5,3
1623532567.570427,172.10.0.2:57436,,,5,3
1623532567.606165,172.10.0.2:57436,,,6,3
1623532567.644498,172.10.0.2:57436,,,6,3
1623532567.682357,172.10.0.2:57436,,,6,3
1623532567.719115,172.10.0.2:57436,,,6,3
1623532567.756506,172.10.0.2:57436,,,5,3
1623532567.795625,172.10.0.2:57436,,,5,3
1623532567.834682,172.10.0.2:57436,,,4,3
1623532567.871341,172.10.0.2:57436,,,5,3
1623532567.918782,172.10.0.2:57436,,,5,3
1623532567.969737,172.10.0.2:57436,,,5,3
1623532568.010329,172.10.0.2:57436,,,6,3
1623532568.047994,172.10.0.2:57436,,,6,3
1623532568.085500,172.10.0.2:57436,,,6,3
1623532568.123434,172.10.0.2:57436,,,5,3
1623532568.162273,172.10.0.2:57436,,,5,3
1623532568.201593,172.10.0.2:57436,,,4,3
1623532568.239826,172.10.0.2:57436,,,5,3
1623532568.278084,172.10.0.2:57436,,,5,3
1623532568.315919,172.10.0.2:57436,,,5,3
1623532568.355326,172.10.0.2:57436,,,6,3
1623532568.394449,172.10.0.2:57436,,,6,3
1623532568.431883,172.10.0.2:57436,,,6,3
1623532568.471150,172.10.0.2:57436,,,5,3
1623532568.517323,172.10.0.2:57436,,,5,3
1623532568.556677,172.10.0.2:57436,,,4,3
1623532568.593490,172.10.0.2:57436,,,4,3
1623532568.633136,172.10.0.2:57436,,,5,3
1623532568.670288,172.10.0.2:57436,,,5,3
1623532568.709438,172.10.0.2:57436,,,5,3
1623532568.748031,172.10.0.2:57436,,,5,3
1623532568.785590,172.10.0.2:57436,,,6,3
1623532568.822748,172.10.0.2:57436,,,6,3
1623532568.858993,172.10.0.2:57436,,,6,3
1623532568.899439,172.10.0.2:57436,,,5,3
1623532568.938203,172.10.0.2:57436,,,5,3
1623532568.974659,172.10.0.2:57436,,,4,3
1623532569.010672,172.10.0.2:57436,,,4,3
1623532569.047500,172.10.0.2:57436,,,5,3
1623532569.093503,172.10.0.2:57436,,,5,3
1623532569.132452,172.10.0.2:57436,,,6,3
1623532569.168724,172.10.0.2:57436,,,6,3
1623532569.206875,172.10.0.2:57436,,,6,3
1623532569.243493,172.10.0.2:57436,,,6,3
1623532569.281186,172.10.0.2:57436,,,5,3
1623532569.317584,172.10.0.2:57436,,,5,3
1623532569.354109,172.10.0.2:57436,,,4,3
1623532569.391779,172.10.0.2:57436,,,5,3
1623532569.430088,172.10.0.2:57436,,,5,3
1623532569.466890,172.10.0.2:57436,,,5,3
1623532569.503058,172.10.0.2:57436,,,5,3
1623532569.540471,172.10.0.2:57436,,,5,3
1623532569.577169,172.10.0.2:57436,,,6,3
1623532569.615036,172.10.0.2:57436,,,6,3
1623532569.651341,172.10.0.2:57436,,,6,3
1623532569.687234,172.10.0.2:57436,,,5,3
1623532569.725240,172.10.0.2:57436,,,5,3
1623532569.761472,172.10.0.2:57436,,,4,3
1623532569.798886,172.10.0.2:57436,,,4,3
1623532569.834517,172.10.0.2:57436,,,5,3
1623532569.872364,172.10.0.2:57436,,,5,3
1623532569.912674,172.10.0.2:57436,,,5,3
1623532569.949323,172.10.0.2:57436,,,6,3
1623532569.986509,172.10.0.2:57436,,,6,3
1623532570.023459,172.10.0.2:57436,,,6,3
1623532570.061846,172.10.0.2:57436,,,5,3
1623532570.097683,172.10.0.2:57436,,,5,3
1623532570.134339,172.10.0.2:57436,,,4,3
1623532570.169532,172.10.0.2:57436,,,4,3
1623532570.205932,172.10.0.2:57436,,,5,3
1623532570.242872,172.10.0.2:57436,,,5,3
1623532570.279780,172.10.0.2:57436,,,5,3
1623532570.316663,172.10.0.2:57436,,,5,3
1623532570.352720,172.10.0.2:57436,,,6,3
1623532570.389644,172.10.0.2:57436,,,6,3
1623532570.426275,172.10.0.2:57436,,,6,3
1623532570.463097,172.10.0.2:57436,,,6,3
1623532570.499392,172.10.0.2:57436,,,5,3
1623532570.538465,172.10.0.2:57436,,,5,3
1623532570.574553,172.10.0.2:57436,,,4,3
